loc_rowid,fpl_hostname,fpl_letter,fpl_name,fpl_orbper,fpl_bmasse,fpl_rade,fpl_eqt
3367,Kepler-83,d,Kepler-83 d,5.16979600,24.60000,1.940,569
3368,Kepler-830,b,Kepler-830 b,11.29695137,3.53000,1.700,
3369,Kepler-831,b,Kepler-831 b,5.62153941,2.15000,1.270,
3370,Kepler-832,b,Kepler-832 b,7.13969410,4.90000,2.060,
3371,Kepler-833,b,Kepler-833 b,18.75469980,4.74000,2.020,
3372,Kepler-834,b,Kepler-834 b,13.32388301,4.74000,2.020,
3373,Kepler-835,b,Kepler-835 b,11.41909375,8.20000,2.790,
3374,Kepler-836,b,Kepler-836 b,11.36112327,7.90000,2.730,
3375,Kepler-837,b,Kepler-837 b,16.56059504,7.08000,2.560,
3376,Kepler-838,b,Kepler-838 b,15.74957994,7.90000,2.730,
3377,Kepler-839,b,Kepler-839 b,37.81445140,7.13000,2.570,
3378,Kepler-84,b,Kepler-84 b,8.72600000,40.00000,2.230,
3379,Kepler-84,c,Kepler-84 c,12.88300000,20.20000,2.360,
3380,Kepler-84,d,Kepler-84 d,4.22453700,2.48000,1.380,
3381,Kepler-84,e,Kepler-84 e,27.43438900,7.27000,2.600,
3382,Kepler-84,f,Kepler-84 f,44.55216900,5.48000,2.200,
3383,Kepler-840,b,Kepler-840 b,2.49577962,43000.00000,17.070,
3384,Kepler-841,b,Kepler-841 b,124.41983980,23.80000,5.230,
3385,Kepler-842,b,Kepler-842 b,1.21956827,3.19000,1.600,
3386,Kepler-843,b,Kepler-843 b,2.05387982,7.22000,2.590,
3387,Kepler-844,b,Kepler-844 b,2.61302086,3.46000,1.680,
3388,Kepler-845,b,Kepler-845 b,0.92785982,4.82000,2.040,
3389,Kepler-846,b,Kepler-846 b,19.80792185,6.71000,2.480,
3390,Kepler-847,b,Kepler-847 b,2.34323190,1.76000,1.180,
3391,Kepler-848,b,Kepler-848 b,6.91134416,3.53000,1.700,
3392,Kepler-849,b,Kepler-849 b,394.62449040,40.40000,7.140,
3393,Kepler-85,b,Kepler-85 b,8.30600000,4.54000,1.970,
3394,Kepler-85,c,Kepler-85 c,12.51300000,20.90000,2.180,
3395,Kepler-85,d,Kepler-85 d,17.91323000,1.87000,1.200,
3396,Kepler-85,e,Kepler-85 e,25.21675100,0.60000,1.270,
3397,Kepler-850,b,Kepler-850 b,7.19303878,3.82000,1.780,
3398,Kepler-851,b,Kepler-851 b,8.50699658,3.46000,1.680,
3399,Kepler-852,b,Kepler-852 b,44.93098040,6.99000,2.540,
3400,Kepler-853,b,Kepler-853 b,7.16892463,3.50000,1.690,
3401,Kepler-854,b,Kepler-854 b,2.14463285,42000.00000,16.720,
3402,Kepler-855,b,Kepler-855 b,7.88663110,52.70000,8.350,
3403,Kepler-856,b,Kepler-856 b,8.02768059,63.30000,9.300,
3404,Kepler-857,b,Kepler-857 b,85.35129427,37.20000,6.800,
3405,Kepler-858,b,Kepler-858 b,76.13602028,21.10000,4.870,
3406,Kepler-859,b,Kepler-859 b,20.38177573,9.75000,3.090,
3407,Kepler-860,b,Kepler-860 b,5.10137945,10.60000,3.240,
3408,Kepler-861,b,Kepler-861 b,3.94963138,5.82000,2.280,
3409,Kepler-862,b,Kepler-862 b,3.14866453,5.52000,2.210,
3410,Kepler-863,b,Kepler-863 b,15.59461874,8.75000,2.900,
3411,Kepler-864,b,Kepler-864 b,5.83376092,6.35000,2.400,
3412,Kepler-865,b,Kepler-865 b,14.16399294,6.76000,2.490,
3413,Kepler-866,b,Kepler-866 b,2.61703254,3.29000,1.630,
3414,Kepler-867,b,Kepler-867 b,150.24212700,19.40000,4.640,
3415,Kepler-868,b,Kepler-868 b,5.03251791,4.86000,2.050,
3416,Kepler-869,b,Kepler-869 b,40.42877550,12.70000,3.610,
3417,Kepler-87,b,Kepler-87 b,114.73635000,324.20000,13.490,478
3418,Kepler-87,c,Kepler-87 c,191.23180000,6.40000,6.140,403
3419,Kepler-870,b,Kepler-870 b,21.35876210,8.15000,2.780,
3420,Kepler-871,b,Kepler-871 b,22.04590180,13.50000,3.740,
3421,Kepler-872,b,Kepler-872 b,2.57885507,4.62000,1.990,
3422,Kepler-873,b,Kepler-873 b,20.55338440,13.50000,3.750,
3423,Kepler-874,b,Kepler-874 b,40.06867270,14.70000,3.940,
3424,Kepler-875,b,Kepler-875 b,27.50737990,8.75000,2.900,
3425,Kepler-876,b,Kepler-876 b,5.14438011,2.63000,1.430,
3426,Kepler-877,b,Kepler-877 b,18.45847097,5.14000,2.120,
3427,Kepler-878,b,Kepler-878 b,25.94220330,4.38000,1.930,
3428,Kepler-879,b,Kepler-879 b,33.38559380,7.13000,2.570,
3429,Kepler-880,b,Kepler-880 b,7.71468975,7.56000,2.660,
3430,Kepler-881,b,Kepler-881 b,4.44448017,3.82000,1.780,
3431,Kepler-882,b,Kepler-882 b,3.98953967,2.04000,1.230,
3432,Kepler-883,b,Kepler-883 b,12.98495573,3.82000,1.780,
3433,Kepler-884,b,Kepler-884 b,5.69919514,2.04000,1.230,
3434,Kepler-885,b,Kepler-885 b,18.11472949,6.80000,2.500,
3435,Kepler-886,b,Kepler-886 b,6.24146367,2.92000,1.520,
3436,Kepler-887,b,Kepler-887 b,20.42228798,4.04000,1.840,
3437,Kepler-887,c,Kepler-887 c,7.63846023,1.51000,1.130,
3438,Kepler-888,b,Kepler-888 b,70.69790610,3.75000,1.760,
3439,Kepler-889,b,Kepler-889 b,3.74443900,1.32000,1.090,
3440,Kepler-890,b,Kepler-890 b,52.75875577,58.60000,8.890,
3441,Kepler-891,b,Kepler-891 b,53.44945593,33.60000,6.410,
3442,Kepler-892,b,Kepler-892 b,13.75210720,8.30000,2.810,
3443,Kepler-893,b,Kepler-893 b,6.33855761,9.43000,3.030,
3444,Kepler-894,b,Kepler-894 b,9.80322400,8.15000,2.780,
3445,Kepler-895,b,Kepler-895 b,2.80624233,2.99000,1.540,
3446,Kepler-896,b,Kepler-896 b,144.54739600,6.94000,2.530,
3447,Kepler-897,b,Kepler-897 b,8.04726420,6.30000,2.390,
3448,Kepler-898,b,Kepler-898 b,5.87061910,2.83000,1.490,
3449,Kepler-899,b,Kepler-899 b,19.17891293,7.65000,2.680,
3450,Kepler-9,b,Kepler-9 b,19.24000000,80.09000,9.438,
3451,Kepler-9,c,Kepler-9 c,38.91000000,54.34700,9.225,
3452,Kepler-9,d,Kepler-9 d,1.59285100,3.33000,1.640,2026
3453,Kepler-900,b,Kepler-900 b,6.99130860,4.98000,2.080,
3454,Kepler-901,b,Kepler-901 b,3.51749439,2.45000,1.370,
3455,Kepler-902,b,Kepler-902 b,40.10995470,6.99000,2.540,
3456,Kepler-903,b,Kepler-903 b,10.35077210,4.70000,2.010,
3457,Kepler-903,c,Kepler-903 c,62.92285570,6.94000,2.530,
3458,Kepler-904,b,Kepler-904 b,3.02166863,3.78000,1.770,
3459,Kepler-905,b,Kepler-905 b,5.08274652,2.57000,1.410,
3460,Kepler-906,b,Kepler-906 b,41.69799760,5.10000,2.110,
3461,Kepler-907,b,Kepler-907 b,15.86621821,1.87000,1.200,
3462,Kepler-908,b,Kepler-908 b,1.34059747,1.98000,1.220,
3463,Kepler-909,b,Kepler-909 b,13.93290318,2.76000,1.470,
3464,Kepler-91,b,Kepler-91 b,6.24658000,257.44230,15.323,2040
3465,Kepler-910,b,Kepler-910 b,2.36436901,0.47700,0.820,
3466,Kepler-911,b,Kepler-911 b,20.31050100,7.27000,2.600,
3467,Kepler-912,b,Kepler-912 b,2.53475627,8.25000,2.800,
3468,Kepler-913,b,Kepler-913 b,10.29672521,4.90000,2.060,
3469,Kepler-914,b,Kepler-914 b,4.40966548,2.48000,1.380,
3470,Kepler-915,b,Kepler-915 b,4.59489604,2.86000,1.500,
3471,Kepler-916,b,Kepler-916 b,32.29687980,3.75000,1.760,
3472,Kepler-917,b,Kepler-917 b,2.97041437,4.31000,1.910,
3473,Kepler-918,b,Kepler-918 b,4.85386933,3.68000,1.740,
3474,Kepler-919,b,Kepler-919 b,11.04603384,5.69000,2.250,
3475,Kepler-92,b,Kepler-92 b,13.74900000,64.30000,3.510,
3476,Kepler-92,c,Kepler-92 c,26.72300000,6.10000,2.600,
3477,Kepler-92,d,Kepler-92 d,49.35680000,4.93000,2.067,
3478,Kepler-920,b,Kepler-920 b,6.53192704,6.44000,2.420,
3479,Kepler-920,c,Kepler-920 c,100.82741130,13.80000,3.800,
3480,Kepler-921,b,Kepler-921 b,51.30063400,8.60000,2.870,
3481,Kepler-922,b,Kepler-922 b,0.93846683,2.60000,1.420,
3482,Kepler-923,b,Kepler-923 b,6.93366476,2.48000,1.380,
3483,Kepler-924,b,Kepler-924 b,61.03701170,9.64000,3.070,
3484,Kepler-925,b,Kepler-925 b,33.86785310,6.08000,2.340,
3485,Kepler-926,b,Kepler-926 b,52.06886010,5.95000,2.310,
3486,Kepler-927,b,Kepler-927 b,9.11499030,3.61000,1.720,
3487,Kepler-928,b,Kepler-928 b,3.93246130,3.15000,1.590,
3488,Kepler-929,b,Kepler-929 b,0.92103214,1.41000,1.110,
3489,Kepler-93,b,Kepler-93 b,4.72674000,3.17830,1.569,1037
3490,Kepler-93,c,Kepler-93 c,1460.00000000,954.00000,,
3491,Kepler-930,b,Kepler-930 b,71.45177750,5.18000,2.130,
3492,Kepler-931,b,Kepler-931 b,8.03755877,2.33000,1.330,
3493,Kepler-932,b,Kepler-932 b,1.92143740,2.45000,1.370,
3494,Kepler-933,b,Kepler-933 b,14.20443009,6.62000,2.460,
3495,Kepler-934,b,Kepler-934 b,55.67383090,5.02000,2.090,
3496,Kepler-935,b,Kepler-935 b,4.88083852,2.39000,1.350,
3497,Kepler-936,b,Kepler-936 b,10.56134221,2.70000,1.450,
3498,Kepler-937,b,Kepler-937 b,67.66882700,13.40000,3.720,
3499,Kepler-937,c,Kepler-937 c,153.34336400,7.61000,2.670,
3500,Kepler-938,b,Kepler-938 b,52.62984170,5.56000,2.220,
3501,Kepler-939,b,Kepler-939 b,14.87829600,3.71000,1.750,
3502,Kepler-94,b,Kepler-94 b,2.50806000,10.84000,3.510,827
3503,Kepler-94,c,Kepler-94 c,820.30000000,3126.00000,12.500,
3504,Kepler-940,b,Kepler-940 b,59.62252570,11.10000,3.340,
3505,Kepler-941,b,Kepler-941 b,17.42395198,9.69000,3.080,
3506,Kepler-942,b,Kepler-942 b,44.96417488,5.18000,2.130,
3507,Kepler-943,b,Kepler-943 b,49.77014380,29.50000,5.930,
3508,Kepler-944,b,Kepler-944 b,43.31677370,7.41000,2.630,
3509,Kepler-945,b,Kepler-945 b,31.00338140,7.41000,2.630,
3510,Kepler-946,b,Kepler-946 b,11.79162572,4.38000,1.930,
3511,Kepler-947,b,Kepler-947 b,26.96443170,5.82000,2.280,
3512,Kepler-948,b,Kepler-948 b,7.76846622,4.08000,1.850,
3513,Kepler-949,b,Kepler-949 b,8.68930730,8.80000,2.910,
3514,Kepler-95,b,Kepler-95 b,11.52310000,13.00000,3.420,
3515,Kepler-950,b,Kepler-950 b,98.71804060,59.60000,8.980,
3516,Kepler-951,b,Kepler-951 b,71.52530845,26.70000,5.590,
3517,Kepler-952,b,Kepler-952 b,130.35469190,45.40000,7.650,
3518,Kepler-953,b,Kepler-953 b,88.40655258,16.50000,4.210,
3519,Kepler-953,c,Kepler-953 c,9.10967112,1.81000,1.190,
3520,Kepler-954,b,Kepler-954 b,16.78176602,5.99000,2.320,
3521,Kepler-955,b,Kepler-955 b,14.53244172,9.96000,3.130,
3522,Kepler-956,b,Kepler-956 b,5.24867263,9.27000,3.000,
3523,Kepler-957,b,Kepler-957 b,5.90741354,25.90000,5.500,
3524,Kepler-958,b,Kepler-958 b,9.76788050,4.90000,2.060,
3525,Kepler-959,b,Kepler-959 b,14.80074836,17.60000,4.380,
3526,Kepler-96,b,Kepler-96 b,16.23850000,8.46000,2.670,
3527,Kepler-960,b,Kepler-960 b,3.12686223,5.86000,2.290,
3528,Kepler-961,b,Kepler-961 b,16.87727414,7.04000,2.550,
3529,Kepler-962,b,Kepler-962 b,12.05707239,4.54000,1.970,
3530,Kepler-963,b,Kepler-963 b,9.97683705,7.56000,2.660,
3531,Kepler-964,b,Kepler-964 b,13.52251060,5.14000,2.120,
3532,Kepler-965,b,Kepler-965 b,134.25272980,11.40000,3.380,
3533,Kepler-966,b,Kepler-966 b,99.74762200,16.00000,4.130,
3534,Kepler-967,b,Kepler-967 b,13.22713379,6.12000,2.350,
3535,Kepler-967,c,Kepler-967 c,198.71125020,12.90000,3.650,
3536,Kepler-968,b,Kepler-968 b,3.69298373,4.66000,2.000,
3537,Kepler-968,c,Kepler-968 c,5.70940492,3.50000,1.690,
3538,Kepler-969,b,Kepler-969 b,34.17317140,4.94000,2.070,
3539,Kepler-969,c,Kepler-969 c,1.68293460,0.93700,0.990,
3540,Kepler-97,b,Kepler-97 b,2.58664000,3.51000,1.480,
3541,Kepler-97,c,Kepler-97 c,789.00000000,344.00000,,
3542,Kepler-970,b,Kepler-970 b,16.73652231,8.10000,2.770,
3543,Kepler-971,b,Kepler-971 b,9.59070716,5.18000,2.130,
3544,Kepler-972,b,Kepler-972 b,7.03932553,19.50000,4.650,
3545,Kepler-973,b,Kepler-973 b,49.60773310,4.50000,1.960,
3546,Kepler-974,b,Kepler-974 b,4.19449651,3.09000,1.570,
3547,Kepler-975,b,Kepler-975 b,1.97034246,2.79000,1.480,
3548,Kepler-976,b,Kepler-976 b,105.95641480,14.90000,3.960,
3549,Kepler-977,b,Kepler-977 b,26.85328322,7.37000,2.620,
3550,Kepler-978,b,Kepler-978 b,49.62215090,9.22000,2.990,
3551,Kepler-979,b,Kepler-979 b,8.08801350,7.85000,2.720,
3552,Kepler-98,b,Kepler-98 b,1.54168000,3.55000,1.990,
3553,Kepler-980,b,Kepler-980 b,11.55102504,7.61000,2.670,
3554,Kepler-981,b,Kepler-981 b,4.46975774,5.95000,2.310,
3555,Kepler-982,b,Kepler-982 b,15.77382210,5.69000,2.250,
3556,Kepler-983,b,Kepler-983 b,60.08550820,6.17000,2.360,
3557,Kepler-984,b,Kepler-984 b,43.03422720,5.14000,2.120,
3558,Kepler-985,b,Kepler-985 b,116.33190100,9.17000,2.980,
3559,Kepler-986,b,Kepler-986 b,56.43499380,6.17000,2.360,
3560,Kepler-987,b,Kepler-987 b,105.30331480,10.70000,3.260,
3561,Kepler-988,b,Kepler-988 b,17.76080053,4.94000,2.070,
3562,Kepler-989,b,Kepler-989 b,7.96431535,5.52000,2.210,
3563,Kepler-99,b,Kepler-99 b,4.60358000,6.15000,1.480,
3564,Kepler-990,b,Kepler-990 b,9.91723428,7.27000,2.600,
3565,Kepler-990,c,Kepler-990 c,0.53835431,2.96000,1.530,
3566,Kepler-991,b,Kepler-991 b,82.53425190,6.99000,2.540,
3567,Kepler-992,b,Kepler-992 b,20.16034462,3.26000,1.620,
3568,Kepler-993,b,Kepler-993 b,22.08557563,9.11000,2.970,
3569,Kepler-994,b,Kepler-994 b,1.15116651,3.19000,1.600,
3570,Kepler-995,b,Kepler-995 b,28.26731672,7.75000,2.700,
3571,Kepler-996,b,Kepler-996 b,3.77059058,4.58000,1.980,
3572,Kepler-997,b,Kepler-997 b,2.70730672,2.42000,1.360,
3573,Kepler-998,b,Kepler-998 b,5.65377733,5.99000,2.320,
3574,Kepler-999,b,Kepler-999 b,5.99185702,6.08000,2.340,
3575,LHS 1140,b,LHS 1140 b,24.73695900,6.98000,1.727,235
3576,LHS 1140,c,LHS 1140 c,3.77793100,1.81000,1.282,438
3577,LHS 3844,b,LHS 3844 b,0.46292913,2.25000,1.303,805
3578,LkCa 15,b,LkCa 15 b,,,,
3579,LkCa 15,c,LkCa 15 c,,,,
3580,Lupus-TR-3,b,Lupus-TR-3 b,3.91405000,257.43100,9.976,
3581,MASCARA-1,b,MASCARA-1 b,2.14878000,1175.97100,16.814,2570
3582,MOA-2007-BLG-192L,b,MOA-2007-BLG-192L b,,3.30000,1.630,
3583,MOA-2007-BLG-400L,b,MOA-2007-BLG-400L b,,263.79000,13.900,103
3584,MOA-2008-BLG-310L,b,MOA-2008-BLG-310L b,,23.40000,5.180,
3585,MOA-2008-BLG-379L,b,MOA-2008-BLG-379L b,,1303.00000,13.000,
3586,MOA-2009-BLG-266L,b,MOA-2009-BLG-266L b,2774.00000000,10.40000,3.210,
3587,MOA-2009-BLG-319L,b,MOA-2009-BLG-319L b,,50.00000,8.090,
3588,MOA-2009-BLG-387L,b,MOA-2009-BLG-387L b,1982.00000000,813.64480,13.200,
3589,MOA-2010-BLG-073L,b,MOA-2010-BLG-073L b,,3496.00000,12.400,
3590,MOA-2010-BLG-117L,b,MOA-2010-BLG-117L b,,171.62820,14.200,
3591,MOA-2010-BLG-328L,b,MOA-2010-BLG-328L b,,9.20000,2.990,
3592,MOA-2010-BLG-353L,b,MOA-2010-BLG-353L b,,85.81410,11.100,
3593,MOA-2010-BLG-477L,b,MOA-2010-BLG-477L b,,476.70000,13.600,
3594,MOA-2011-BLG-028L,b,MOA-2011-BLG-028L b,,30.00000,5.990,
3595,MOA-2011-BLG-262L,b,MOA-2011-BLG-262L b,,18.00000,4.430,
3596,MOA-2011-BLG-291L,b,MOA-2011-BLG-291L b,,18.00000,4.430,
3597,MOA-2011-BLG-293L,b,MOA-2011-BLG-293L b,547.50000000,1525.50000,12.900,
3598,MOA-2011-BLG-322L,b,MOA-2011-BLG-322L b,,3686.70000,12.400,
3599,MOA-2012-BLG-006L,b,MOA-2012-BLG-006L b,,2669.77200,12.600,
3600,MOA-2012-BLG-505L,b,MOA-2012-BLG-505L b,,6.70000,2.480,
3601,MOA-2013-BLG-605L,b,MOA-2013-BLG-605L b,,3.20000,1.600,
3602,MOA-2015-BLG-337L,b,MOA-2015-BLG-337L b,,33.70000,6.420,
3603,MOA-2016-BLG-227L,b,MOA-2016-BLG-227L b,,889.92400,13.200,
3604,MOA-2016-BLG-319L,b,MOA-2016-BLG-319L b,,197.05460,14.100,
3605,MOA-bin-1L,b,MOA-bin-1L b,,1175.90000,13.000,
3606,MXB 1658-298,b,MXB 1658-298 b,760.00000000,7532.57100,12.000,
3607,NGC 2682 Sand 364,b,NGC 2682 Sand 364 b,121.71000000,2126.28270,12.700,
3608,NGC 2682 Sand 978,b,NGC 2682 Sand 978 b,511.21000000,692.86940,13.300,
3609,NGC 2682 YBP 1194,b,NGC 2682 YBP 1194 b,6.95900000,101.70560,12.300,
3610,NGC 2682 YBP 1514,b,NGC 2682 YBP 1514 b,5.11800000,127.13200,14.000,
3611,NGC 2682 YBP 401,b,NGC 2682 YBP 401 b,4.08700000,146.20180,14.300,
3612,NGTS-1,b,NGTS-1 b,2.64729800,258.07796,14.908,790
3613,NGTS-2,b,NGTS-2 b,4.51116400,235.19420,17.878,1468
3614,NGTS-3 A,b,NGTS-3 A b,1.67537280,756.43540,16.589,
3615,NN Ser,c,NN Ser c,5573.55000000,2329.60000,12.600,
3616,NN Ser,d,NN Ser d,2883.50000000,731.00000,13.300,
3617,NY Vir,b,NY Vir b,2985.70000000,730.97800,13.300,
3618,OGLE-2003-BLG-235L,b,OGLE-2003-BLG-235L b,,826.35800,13.200,
3619,OGLE-2005-BLG-071L,b,OGLE-2005-BLG-071L b,,1207.70000,13.000,55
3620,OGLE-2005-BLG-169L,b,OGLE-2005-BLG-169L b,,14.10000,3.840,
3621,OGLE-2005-BLG-390L,b,OGLE-2005-BLG-390L b,3285.00000000,5.50000,2.210,50
3622,OGLE-2006-BLG-109L,b,OGLE-2006-BLG-109L b,1788.50000000,231.00000,14.000,82
3623,OGLE-2006-BLG-109L,c,OGLE-2006-BLG-109L c,4927.50000000,86.00000,11.100,59
3624,OGLE-2007-BLG-349L A,c,OGLE-2007-BLG-349L AB c,2557.00000000,80.00000,10.700,
3625,OGLE-2007-BLG-368L,b,OGLE-2007-BLG-368L b,,20.00000,4.720,
3626,OGLE-2008-BLG-092L,b,OGLE-2008-BLG-092L b,,56.60000,8.710,
3627,OGLE-2008-BLG-355L,b,OGLE-2008-BLG-355L b,,1462.00000,12.900,
3628,OGLE-2011-BLG-0173L,b,OGLE-2011-BLG-0173L b,,60.38770,9.050,
3629,OGLE-2011-BLG-0251L,b,OGLE-2011-BLG-0251L b,,168.44000,14.200,
3630,OGLE-2011-BLG-0265L,b,OGLE-2011-BLG-0265L b,,279.68000,13.900,
3631,OGLE-2012-BLG-0026L,b,OGLE-2012-BLG-0026L b,,46.08535,7.720,
3632,OGLE-2012-BLG-0026L,c,OGLE-2012-BLG-0026L c,,273.33380,13.900,
3633,OGLE-2012-BLG-0358L,b,OGLE-2012-BLG-0358L b,,587.96000,13.400,
3634,OGLE-2012-BLG-0406L,b,OGLE-2012-BLG-0406L b,,867.64000,13.200,
3635,OGLE-2012-BLG-0563L,b,OGLE-2012-BLG-0563L b,,123.00000,13.800,
3636,OGLE-2012-BLG-0724L,b,OGLE-2012-BLG-0724L b,,149.38010,14.300,
3637,OGLE-2012-BLG-0950L,b,OGLE-2012-BLG-0950L b,,35.00000,6.560,
3638,OGLE-2013-BLG-0102L,b,OGLE-2013-BLG-0102L b,,3994.48600,12.300,
3639,OGLE-2013-BLG-0132L,b,OGLE-2013-BLG-0132L b,,92.17070,11.600,
3640,OGLE-2013-BLG-0341L B,b,OGLE-2013-BLG-0341L B b,,2.32000,1.330,
3641,OGLE-2013-BLG-1721L,b,OGLE-2013-BLG-1721L b,,203.41120,14.100,
3642,OGLE-2013-BLG-1761L,b,OGLE-2013-BLG-1761L b,,858.14100,13.200,
3643,OGLE-2014-BLG-0124L,b,OGLE-2014-BLG-0124L b,,162.09000,14.200,
3644,OGLE-2014-BLG-0676L,b,OGLE-2014-BLG-0676L b,,982.09470,13.100,
3645,OGLE-2014-BLG-1722L,b,OGLE-2014-BLG-1722L b,,55.30000,8.590,
3646,OGLE-2014-BLG-1722L,c,OGLE-2014-BLG-1722L c,,83.70000,11.000,
3647,OGLE-2014-BLG-1760L,b,OGLE-2014-BLG-1760L b,,177.98480,14.200,
3648,OGLE-2015-BLG-0051L,b,OGLE-2015-BLG-0051L b,,228.83760,14.000,
3649,OGLE-2015-BLG-0954L,b,OGLE-2015-BLG-0954L b,,1080.62200,13.100,
3650,OGLE-2015-BLG-0966L,b,OGLE-2015-BLG-0966L b,,21.00000,4.860,
3651,OGLE-2016-BLG-0263L,b,OGLE-2016-BLG-0263L b,,1303.10300,13.000,
3652,OGLE-2016-BLG-0613L AB,b,OGLE-2016-BLG-0613L AB b,,1328.52940,13.000,
3653,OGLE-2016-BLG-1190L,b,OGLE-2016-BLG-1190L b,1224.00000000,4252.56540,12.300,
3654,OGLE-2016-BLG-1195L,b,OGLE-2016-BLG-1195L b,,1.43000,1.110,
3655,OGLE-2017-BLG-0173L,b,OGLE-2017-BLG-0173L b,,3.26900,1.620,
3656,OGLE-2017-BLG-0373L,b,OGLE-2017-BLG-0373L b,,127.44983,14.000,
3657,OGLE-2017-BLG-0482L,b,OGLE-2017-BLG-0482L b,,9.00000,2.950,
3658,OGLE-2017-BLG-1140L,b,OGLE-2017-BLG-1140L b,,505.34970,13.500,
3659,OGLE-2017-BLG-1434L,b,OGLE-2017-BLG-1434L b,,4.44962,1.950,
3660,OGLE-2017-BLG-1522L,b,OGLE-2017-BLG-1522L b,,238.37250,14.000,
3661,OGLE-TR-056,b,OGLE-TR-056 b,1.21191890,441.77000,15.278,2212
3662,OGLE-TR-10,b,OGLE-TR-10 b,3.10127800,197.04600,14.011,1702
3663,OGLE-TR-111,b,OGLE-TR-111 b,4.01444630,174.80650,11.422,1019
3664,OGLE-TR-113,b,OGLE-TR-113 b,1.43247520,400.44900,12.251,1342
3665,OGLE-TR-132,b,OGLE-TR-132 b,1.68986800,375.02000,13.450,2013
3666,OGLE-TR-182,b,OGLE-TR-182 b,3.97910000,320.99500,12.666,1550
3667,OGLE-TR-211,b,OGLE-TR-211 b,3.67724000,327.35100,15.244,1686
3668,OGLE2-TR-L9,b,OGLE2-TR-L9 b,2.48553350,1430.17500,18.046,2034
3669,Oph 11,b,Oph 11 b,7300000.00000000,4449.62000,12.300,2175
3670,PDS 70,b,PDS 70 b,43500.00000000,2542.64000,14.572,1200
3671,PH1,b,PH1 b,138.31700000,169.00000,6.180,481
3672,PH2,b,PH2 b,282.52550000,25426.40000,10.120,281
3673,POTS-1,b,POTS-1 b,3.16062960,734.16000,10.548,
3674,PSR B1257+12,b,PSR B1257+12 b,25.26200000,0.02000,0.338,
3675,PSR B1257+12,c,PSR B1257+12 c,66.54190000,4.30000,1.910,
3676,PSR B1257+12,d,PSR B1257+12 d,98.21140000,3.90000,1.800,
3677,PSR B1620-26,b,PSR B1620-26 b,,794.57500,13.300,
3678,PSR J1719-1438,b,PSR J1719-1438 b,0.09070629,382.80000,,
3679,PSR J2322-2650,b,PSR J2322-2650 b,0.32296400,252.64307,13.900,
3680,Pr0201,b,Pr0201 b,4.42640000,171.62820,14.200,
3681,Pr0211,b,Pr0211 b,2.14610000,597.52040,13.400,
3682,Pr0211,c,Pr0211 c,4850.00000000,2475.89570,12.600,
3683,Proxima Cen,b,Proxima Cen b,11.18600000,1.27000,1.080,234
3684,Qatar-1,b,Qatar-1 b,1.42002420,411.27202,12.812,1418
3685,Qatar-2,b,Qatar-2 b,1.33711647,792.63500,14.056,1344
3686,Qatar-3,b,Qatar-3 b,2.50792040,1369.84730,12.285,1681
3687,Qatar-4,b,Qatar-4 b,1.80535640,1938.76300,12.722,1385
3688,Qatar-5,b,Qatar-5 b,2.87923190,1373.02560,12.408,1415
3689,ROXs 12,b,ROXs 12 b,,5085.00000,12.200,
3690,ROXs 42 B,b,ROXs 42 B b,,2860.00000,12.500,1975
3691,RR Cae,b,RR Cae b,4343.50000000,1334.88600,13.000,
3692,Ross 128,b,Ross 128 b,9.86580000,1.40000,1.110,301
3693,Ross 458,c,Ross 458 c,,1997.59000,13.675,
3694,SR 12 AB,c,SR 12 AB c,,4131.62000,12.300,
3695,SWEEPS-11,b,SWEEPS-11 b,1.79600000,3082.82000,12.666,
3696,SWEEPS-4,b,SWEEPS-4 b,4.20000000,1207.70000,9.079,
3697,TAP 26,b,TAP 26 b,10.79000000,527.59780,13.500,
3698,TCP J05074264+2447555,b,TCP J05074264+2447555 b,,9.20000,2.990,
3699,TRAPPIST-1,b,TRAPPIST-1 b,1.51087081,0.85000,1.086,400
3700,TRAPPIST-1,c,TRAPPIST-1 c,2.42182330,1.38000,1.056,342
3701,TRAPPIST-1,d,TRAPPIST-1 d,4.04961000,0.41000,0.772,288
3702,TRAPPIST-1,e,TRAPPIST-1 e,6.09961500,0.62000,0.918,251
3703,TRAPPIST-1,f,TRAPPIST-1 f,9.20669000,0.68000,1.045,219
3704,TRAPPIST-1,g,TRAPPIST-1 g,12.35294000,1.34000,1.127,199
3705,TRAPPIST-1,h,TRAPPIST-1 h,18.76700000,0.35000,0.752,173
3706,TYC 1422-614-1,b,TYC 1422-614-1 b,198.40000000,794.50000,13.300,
3707,TYC 1422-614-1,c,TYC 1422-614-1 c,559.30000000,3178.00000,12.500,
3708,TYC 3318-01333-1,b,TYC 3318-01333-1 b,562.00000000,1086.97860,13.100,
3709,TYC 3667-1280-1,b,TYC 3667-1280-1 b,26.46800000,1716.28200,12.800,1350
3710,TYC 4282-00605-1,b,TYC 4282-00605-1 b,101.54000000,3426.20740,12.400,
3711,TrES-1,b,TrES-1 b,3.03007000,266.97720,12.666,1140
3712,TrES-2,b,TrES-2 b,2.47063000,473.56670,15.244,1470
3713,TrES-3,b,TrES-3 b,1.30618581,607.03000,14.975,1638
3714,TrES-4,b,TrES-4 b,3.55395000,247.90740,18.046,1778
3715,TrES-5,b,TrES-5 b,1.48224686,568.91570,13.384,1480
